I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-20.282684,-30.376926,57.936005,73.734924,-27.574799,-1.907402,75.16278,69.60535,100.948975,10.549561,-109.58985,-41.70273
-9.361023,-13.502266,61.910248,55.656006,-21.917145,-0.3213501,96.52783,117.90576,150.85956,46.39807,-106.17335,-12.625732
28.864868,5.783058,61.910248,30.345398,0.7135315,-0.3213501,117.892944,166.20618,206.3158,96.58618,-92.50732,20.605164
72.551575,25.068382,42.03885,-2.1967163,40.31714,-3.4934464,130.71198,207.60645,261.7721,146.77429,-68.591774,57.98987
132.62073,44.353706,-1.6784363,-45.586243,102.55145,-19.353966,139.25806,242.10681,317.22827,204.13196,-41.259735,99.52844
214.53333,66.04969,-65.26715,-99.82312,176.1012,-41.558693,130.71198,262.807,367.13892,261.48987,-3.6781616,153.5286
312.82843,97.38834,-144.75302,-161.29169,260.96613,-63.76342,109.346924,269.70703,405.95825,333.187,44.15294,215.8364
422.0451,135.95898,-236.1618,-237.22336,357.14648,-82.79604,70.88983,262.807,428.14075,397.7146,112.48306,286.452
536.7227,191.4043,-323.59628,-327.6182,447.66913,-92.312355,15.340576,221.40662,439.23193,462.24207,211.56174,365.37527
640.4786,258.90292,-383.2107,-421.62888,532.5341,-84.382095,-48.7547,152.40613,439.23193,505.26038,303.8074,444.29855
722.3912,331.2229,-403.08218,-508.40793,600.4261,-57.419216,-125.668945,55.805298,417.04956,541.109,378.97052,506.6064
776.9996,396.31088,-399.10788,-577.10803,645.68744,-20.940018,-206.85626,-75.29602,361.59326,555.4485,437.05115,543.9911
815.2254,439.70288,-375.26212,-609.65015,645.68744,17.125221,-283.77054,-206.3971,267.31763,526.76965,460.96667,548.145
815.2254,449.34552,-323.59628,-591.5712,600.4261,50.43232,-369.2309,-351.2984,145.3139,447.9026,447.30066,502.45255
727.852,420.4175,-252.05899,-530.1027,504.2458,74.22311,-463.23724,-503.09967,-9.963562,326.01733,399.46954,411.06772
574.94855,360.15088,-160.6502,-425.24466,379.77716,91.66967,-552.9706,-648.001,-181.87787,168.28333,317.47345,290.6058
378.3584,280.5989,-49.369965,-291.46027,227.02014,109.116234,-625.6119,-772.202,-348.24655,3.3797607,221.81125,149.37473
165.38574,196.22565,69.85886,-146.82849,57.29016,129.73492,-642.7039,-848.10266,-503.52402,-147.18445,122.732574,16.451294
-36.665222,121.495,193.06198,-9.428284,-112.43982,155.11176,-599.97375,-848.10266,-619.9821,-276.23944,37.31993,-99.85669
-211.41202,66.04969,304.34225,99.04553,-253.88145,180.48859,-574.3357,-820.50244,-697.62085,-369.44592,-34.426712,-187.0877
-342.4721,27.47905,387.8024,178.59302,-361.3771,204.27936,-552.9706,-786.0022,-714.2577,-426.8037,-82.2578,-245.2417
-413.463,3.3723907,435.494,221.98254,-423.61145,218.55383,-514.5134,-744.6018,-697.62085,-433.9734,-109.58985,-274.3187
-424.38467,-8.680939,431.51968,229.21411,-429.2691,215.38171,-458.96423,-668.7012,-653.25586,-419.63397,-119.83937,-270.16486
-391.61966,-13.502266,395.751,211.1352,-389.66544,196.34909,-394.869,-579.0003,-581.1627,-390.95502,-116.42287,-257.70325
-337.0113,-13.502266,332.16238,185.82458,-333.08878,164.62808,-330.77374,-482.39954,-492.43277,-355.10645,-109.58985,-236.93398
-266.0204,-13.502266,248.70212,156.89825,-259.53912,126.56281,-270.95154,-392.69873,-403.70282,-304.9184,-95.92382,-207.857
-195.02951,-11.091606,165.24197,120.740295,-185.98944,90.08361,-215.40228,-296.0979,-314.9728,-240.39087,-78.84129,-170.47227
-134.9603,-11.091606,97.678986,88.19812,-129.41281,58.36257,-164.12616,-213.29712,-231.78845,-183.03308,-58.342262,-133.08757
-85.812744,-11.091606,49.987396,55.656006,-78.493805,34.5718,-117.122925,-137.39648,-159.69531,-125.67529,-37.843216,-95.70285
-47.586884,-11.091606,18.193024,30.345398,-38.890167,17.125221,-74.39282,-68.395874,-93.14783,-75.48718,-17.344177,-58.318115
-25.74353,-8.680939,-5.65271,15.882263,-21.917145,6.0228653,-40.20868,-20.095459,-43.237244,-39.63855,-7.0946503,-29.24112
-14.821869,-8.680939,-17.575592,5.034912,-10.601837,-0.3213501,-10.297485,14.404907,-4.4179077,-10.959717,-3.6781616,-12.625732
-9.361023,-8.680939,-21.549896,5.034912,-4.944153,-5.0794983,-1.7515259,21.304932,12.218994,-3.789917,-3.6781616,-8.471863
-3.9002075,-11.091606,-21.549896,1.4190674,-4.944153,-6.66555,2.5215454,21.304932,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-11.091606,-25.5242,1.4190674,-4.944153,-8.251602,2.5215454,21.304932,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-11.091606,-25.5242,1.4190674,-4.944153,-9.837654,2.5215454,21.304932,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-11.091606,-25.5242,1.4190674,0.7135315,-11.423706,2.5215454,21.304932,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-8.680939,-25.5242,1.4190674,0.7135315,-13.009758,2.5215454,14.404907,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-8.680939,-25.5242,1.4190674,0.7135315,-14.59581,2.5215454,14.404907,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-8.680939,-25.5242,1.4190674,0.7135315,-16.181862,2.5215454,14.404907,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-8.680939,-25.5242,1.4190674,0.7135315,-17.767914,2.5215454,14.404907,12.218994,3.3797607,-3.6781616,-4.317993
-3.9002075,-11.091606,-21.549896,1.4190674,0.7135315,-19.353966,2.5215454,14.404907,12.218994,3.3797607,-0.26164246,-4.317993
-3.9002075,-11.091606,-21.549896,1.4190674,0.7135315,-19.353966,2.5215454,14.404907,6.67334,3.3797607,-0.26164246,-4.317993
-3.9002075,-11.091606,-21.549896,1.4190674,0.7135315,-19.353966,2.5215454,14.404907,6.67334,3.3797607,-0.26164246,-4.317993
-3.9002075,-11.091606,-21.549896,1.4190674,0.7135315,-19.353966,2.5215454,14.404907,6.67334,3.3797607,-3.6781616,-4.317993
-3.9002075,-11.091606,-21.549896,1.4190674,0.7135315,-19.353966,2.5215454,7.5047607,6.67334,3.3797607,-3.6781616,-4.317993
-3.9002075,-8.680939,-17.575592,1.4190674,0.7135315,-17.767914,2.5215454,7.5047607,6.67334,3.3797607,-3.6781616,-0.16415405
-3.9002075,-8.680939,-17.575592,1.4190674,0.7135315,-14.59581,2.5215454,7.5047607,6.67334,-3.789917,-3.6781616,-0.16415405
-3.9002075,-8.680939,-13.601318,1.4190674,0.7135315,-13.009758,2.5215454,7.5047607,6.67334,-3.789917,-3.6781616,-0.16415405
-3.9002075,-8.680939,-13.601318,1.4190674,0.7135315,-9.837654,2.5215454,7.5047607,1.1276855,-3.789917,-3.6781616,-0.16415405
-3.9002075,-8.680939,-9.627014,1.4190674,0.7135315,-8.251602,2.5215454,0.6047363,1.1276855,-3.789917,-3.6781616,-0.16415405
-3.9002075,-6.2702713,-9.627014,1.4190674,0.7135315,-6.66555,2.5215454,0.6047363,1.1276855,-3.789917,-3.6781616,-0.16415405
-3.9002075,-6.2702713,-9.627014,1.4190674,0.7135315,-5.0794983,2.5215454,0.6047363,1.1276855,-3.789917,-3.6781616,-0.16415405
-3.9002075,-3.859604,-9.627014,1.4190674,0.7135315,-3.4934464,-1.7515259,0.6047363,1.1276855,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-6.29541,1.1276855,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,-4.944153,-1.907402,-1.7515259,-6.29541,1.1276855,-3.789917,-0.26164246,-4.317993
-3.9002075,-1.4489441,-5.65271,-2.1967163,-4.944153,-1.907402,-1.7515259,-6.29541,1.1276855,-3.789917,-0.26164246,-4.317993
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,1.1276855,-3.789917,-0.26164246,-0.16415405
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,1.1276855,-3.789917,-0.26164246,-0.16415405
-3.9002075,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,1.1276855,-3.789917,-0.26164246,-0.16415405
-3.9002075,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,1.1276855,-3.789917,-0.26164246,-0.16415405
-3.9002075,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
1.5606079,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
1.5606079,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
1.5606079,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
1.5606079,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
1.5606079,0.9617233,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-0.3213501,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-4.317993
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-0.16415405
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-0.16415405
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-0.16415405
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-3.789917,-0.26164246,-0.16415405
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-3.789917,-3.6781616,-0.16415405
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,-2.1967163,0.7135315,-3.4934464,-1.7515259,-6.29541,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,-2.1967163,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,-2.1967163,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,-4.944153,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-13.1953125,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-6.29541,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,-6.29541,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,-2.1967163,0.7135315,-3.4934464,-1.7515259,-6.29541,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-3.4934464,-1.7515259,-6.29541,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-1.907402,-1.7515259,-6.29541,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-1.907402,-1.7515259,0.6047363,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-1.4489441,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,0.6047363,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-1.4489441,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,0.6047363,-4.4179077,-10.959717,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,0.6047363,-4.4179077,-10.959717,-3.6781616,-4.317993
-9.361023,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,0.6047363,-4.4179077,-10.959717,-3.6781616,-4.317993
-9.361023,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,0.6047363,-4.4179077,-10.959717,-3.6781616,-4.317993
-9.361023,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,7.5047607,-4.4179077,-10.959717,-3.6781616,-4.317993
-9.361023,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,7.5047607,-4.4179077,-10.959717,-3.6781616,-4.317993
-9.361023,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,7.5047607,-4.4179077,-10.959717,-3.6781616,-4.317993
-9.361023,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-1.907402,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,7.5047607,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,1.4190674,0.7135315,-3.4934464,-1.7515259,14.404907,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,-2.1967163,0.7135315,-3.4934464,-1.7515259,14.404907,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,-2.1967163,0.7135315,-3.4934464,-1.7515259,14.404907,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-3.859604,-5.65271,-2.1967163,0.7135315,-3.4934464,2.5215454,14.404907,1.1276855,-3.789917,-3.6781616,-4.317993
1.5606079,-3.859604,-5.65271,-2.1967163,0.7135315,-3.4934464,2.5215454,14.404907,1.1276855,-3.789917,-3.6781616,-0.16415405
1.5606079,-1.4489441,-5.65271,-2.1967163,0.7135315,-3.4934464,2.5215454,14.404907,1.1276855,-3.789917,-0.26164246,-0.16415405
1.5606079,-1.4489441,-5.65271,-2.1967163,0.7135315,-3.4934464,2.5215454,21.304932,1.1276855,-3.789917,-0.26164246,-0.16415405
1.5606079,-1.4489441,-5.65271,-2.1967163,0.7135315,-1.907402,2.5215454,21.304932,1.1276855,3.3797607,-0.26164246,-0.16415405
1.5606079,0.9617233,-5.65271,-5.8125,0.7135315,-1.907402,2.5215454,21.304932,1.1276855,3.3797607,-0.26164246,-0.16415405
1.5606079,0.9617233,-5.65271,-5.8125,0.7135315,-1.907402,2.5215454,21.304932,1.1276855,3.3797607,-0.26164246,-0.16415405
1.5606079,0.9617233,-5.65271,-5.8125,0.7135315,-0.3213501,2.5215454,21.304932,1.1276855,3.3797607,-0.26164246,3.9897156
1.5606079,3.3723907,-5.65271,-5.8125,0.7135315,-0.3213501,2.5215454,28.204956,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,3.3723907,-5.65271,-5.8125,6.3711853,-0.3213501,2.5215454,28.204956,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,3.3723907,-5.65271,-9.428284,6.3711853,1.2647018,2.5215454,28.204956,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-5.65271,-9.428284,0.7135315,1.2647018,2.5215454,28.204956,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-5.65271,-9.428284,0.7135315,2.8507538,2.5215454,28.204956,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,28.204956,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,8.193718,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,21.304932,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,8.193718,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,21.304932,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,8.193718,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,21.304932,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,8.193718,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,21.304932,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,14.404907,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,14.404907,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,7.5047607,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,7.5047607,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,0.6047363,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,1.2647018,-1.7515259,0.6047363,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,1.2647018,-1.7515259,-6.29541,6.67334,3.3797607,3.1548462,3.9897156
7.0214844,5.783058,-1.6784363,-9.428284,0.7135315,1.2647018,-1.7515259,-6.29541,6.67334,3.3797607,3.1548462,3.9897156
1.5606079,5.783058,-1.6784363,-9.428284,0.7135315,1.2647018,-1.7515259,-6.29541,6.67334,3.3797607,3.1548462,3.9897156
1.5606079,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,-13.1953125,6.67334,3.3797607,3.1548462,3.9897156
1.5606079,5.783058,-1.6784363,-9.428284,0.7135315,2.8507538,-1.7515259,-13.1953125,6.67334,3.3797607,3.1548462,3.9897156
1.5606079,5.783058,2.295868,-9.428284,-4.944153,2.8507538,-1.7515259,-13.1953125,6.67334,3.3797607,3.1548462,3.9897156
1.5606079,5.783058,2.295868,-9.428284,-4.944153,4.4368134,-1.7515259,-13.1953125,1.1276855,3.3797607,3.1548462,3.9897156
1.5606079,8.193718,2.295868,-9.428284,-4.944153,4.4368134,-1.7515259,-13.1953125,1.1276855,3.3797607,6.5713654,3.9897156
1.5606079,8.193718,2.295868,-9.428284,-4.944153,6.0228653,-1.7515259,-13.1953125,1.1276855,3.3797607,6.5713654,3.9897156
1.5606079,8.193718,6.270172,-9.428284,-4.944153,7.608917,-1.7515259,-20.095459,1.1276855,3.3797607,6.5713654,3.9897156
1.5606079,8.193718,6.270172,-9.428284,-4.944153,9.194969,-1.7515259,-13.1953125,1.1276855,3.3797607,6.5713654,3.9897156
1.5606079,10.604385,6.270172,-9.428284,-4.944153,10.7810135,-1.7515259,-13.1953125,1.1276855,3.3797607,6.5713654,3.9897156
1.5606079,10.604385,6.270172,-9.428284,-4.944153,12.367058,2.5215454,-13.1953125,1.1276855,3.3797607,6.5713654,3.9897156
1.5606079,10.604385,6.270172,-9.428284,-4.944153,12.367058,2.5215454,-13.1953125,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,13.015053,6.270172,-9.428284,-4.944153,12.367058,-1.7515259,-13.1953125,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,13.015053,10.244476,-9.428284,-4.944153,13.953117,-1.7515259,-13.1953125,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,13.015053,10.244476,-9.428284,-4.944153,13.953117,-1.7515259,-13.1953125,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,13.015053,10.244476,-9.428284,-4.944153,13.953117,-1.7515259,-13.1953125,1.1276855,3.3797607,13.404373,3.9897156
1.5606079,13.015053,6.270172,-9.428284,-4.944153,13.953117,-1.7515259,-6.29541,1.1276855,3.3797607,13.404373,3.9897156
1.5606079,13.015053,6.270172,-9.428284,-4.944153,13.953117,-1.7515259,-6.29541,1.1276855,3.3797607,13.404373,3.9897156
1.5606079,13.015053,6.270172,-9.428284,-4.944153,13.953117,-1.7515259,-6.29541,1.1276855,3.3797607,13.404373,3.9897156
1.5606079,13.015053,6.270172,-9.428284,-4.944153,12.367058,-1.7515259,-6.29541,1.1276855,3.3797607,13.404373,3.9897156
1.5606079,13.015053,6.270172,-9.428284,-4.944153,12.367058,-1.7515259,-6.29541,1.1276855,3.3797607,13.404373,3.9897156
1.5606079,10.604385,2.295868,-9.428284,-4.944153,10.7810135,-1.7515259,-6.29541,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,10.604385,2.295868,-9.428284,-4.944153,9.194969,-1.7515259,0.6047363,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,8.193718,2.295868,-9.428284,-4.944153,6.0228653,-1.7515259,0.6047363,1.1276855,3.3797607,9.987869,3.9897156
1.5606079,5.783058,-1.6784363,-5.8125,-4.944153,2.8507538,-1.7515259,0.6047363,1.1276855,3.3797607,9.987869,-0.16415405
1.5606079,3.3723907,-1.6784363,-5.8125,-4.944153,1.2647018,-1.7515259,0.6047363,1.1276855,3.3797607,6.5713654,-0.16415405
1.5606079,0.9617233,-1.6784363,-5.8125,-4.944153,-0.3213501,-1.7515259,0.6047363,1.1276855,3.3797607,6.5713654,-0.16415405
1.5606079,-1.4489441,-1.6784363,-5.8125,-4.944153,-1.907402,-1.7515259,0.6047363,1.1276855,3.3797607,3.1548462,-0.16415405
-3.9002075,-1.4489441,-1.6784363,-2.1967163,-4.944153,-3.4934464,-1.7515259,0.6047363,-4.4179077,3.3797607,3.1548462,-0.16415405
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-3.4934464,-1.7515259,0.6047363,-4.4179077,-3.789917,-0.26164246,-0.16415405
-3.9002075,-3.859604,-1.6784363,-2.1967163,-4.944153,-3.4934464,-1.7515259,0.6047363,-4.4179077,-3.789917,-0.26164246,-0.16415405
-3.9002075,-3.859604,-1.6784363,1.4190674,-4.944153,-3.4934464,-1.7515259,0.6047363,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-6.2702713,-5.65271,1.4190674,-4.944153,-5.0794983,-1.7515259,0.6047363,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-6.2702713,-5.65271,1.4190674,-4.944153,-5.0794983,-1.7515259,-6.29541,-4.4179077,-3.789917,-3.6781616,-4.317993
-3.9002075,-6.2702713,-5.65271,1.4190674,-4.944153,-5.0794983,-6.024536,-6.29541,-9.963562,-3.789917,-7.0946503,-4.317993
-9.361023,-8.680939,-5.65271,5.034912,-4.944153,-5.0794983,-6.024536,-6.29541,-9.963562,-3.789917,-7.0946503,-4.317993
-9.361023,-8.680939,-5.65271,5.034912,-4.944153,-6.66555,-6.024536,-6.29541,-9.963562,-3.789917,-7.0946503,-4.317993
-9.361023,-8.680939,-5.65271,5.034912,-4.944153,-6.66555,-6.024536,-6.29541,-9.963562,-3.789917,-7.0946503,-4.317993
-9.361023,-8.680939,-5.65271,5.034912,-4.944153,-6.66555,-1.7515259,-6.29541,-9.963562,-10.959717,-7.0946503,-8.471863
-9.361023,-11.091606,-5.65271,5.034912,-4.944153,-6.66555,-1.7515259,-6.29541,-9.963562,-10.959717,-7.0946503,-8.471863
-9.361023,-11.091606,-5.65271,5.034912,-4.944153,-8.251602,-1.7515259,-6.29541,-9.963562,-10.959717,-7.0946503,-8.471863
-9.361023,-11.091606,-5.65271,5.034912,-4.944153,-8.251602,-1.7515259,-13.1953125,-9.963562,-10.959717,-7.0946503,-8.471863
-9.361023,-11.091606,-5.65271,5.034912,-4.944153,-8.251602,-1.7515259,-13.1953125,-9.963562,-10.959717,-10.511169,-8.471863
-9.361023,-11.091606,-5.65271,8.650696,-4.944153,-8.251602,-1.7515259,-13.1953125,-9.963562,-10.959717,-10.511169,-8.471863
-9.361023,-11.091606,-5.65271,8.650696,-4.944153,-8.251602,-1.7515259,-13.1953125,-9.963562,-10.959717,-10.511169,-8.471863
-9.361023,-11.091606,-5.65271,8.650696,-4.944153,-8.251602,-1.7515259,-13.1953125,-9.963562,-10.959717,-10.511169,-8.471863
-9.361023,-11.091606,-5.65271,8.650696,-4.944153,-8.251602,-1.7515259,-13.1953125,-9.963562,-10.959717,-10.511169,-8.471863
-9.361023,-11.091606,-5.65271,8.650696,-4.944153,-9.837654,-1.7515259,-13.1953125,-9.963562,-10.959717,-10.511169,-8.471863
